,index,amount,transaction_id,rate,flat_fee,product,Date 
231,6933,118,pos_1636280679663374118,0.01,2,pos,7/11/2021
29161,6934,83,pos_1636259122506317083,0.01,2,pos,7/11/2021
12269,6935,166,pos_1636286080225548166,0.01,2,pos,7/11/2021
34524,6937,59,pos_1636348434393568059,0.01,2,pos,8/11/2021
35489,6938,105,pos_1636360665305111105,0.01,2,pos,8/11/2021
8642,6947,205,pos_1636377726628590205,0.01,2,pos,8/11/2021
6498,6953,72,pos_1636395905548315072,0.01,2,pos,8/11/2021
15369,6954,18,pos_1636389393798214018,0.01,2,pos,8/11/2021
40011,6957,270,pos_1636394816019362270,0.01,2,pos,8/11/2021
18081,6966,131,pos_1636361881480133131,0.01,2,pos,8/11/2021
39526,6967,260,pos_1636386499003783260,0.01,2,pos,8/11/2021
28959,6968,193,pos_1636396799397654193,0.01,2,pos,8/11/2021
45637,6974,38,pos_1636428001036615038,0.01,2,pos,9/11/2021
19920,6975,256,pos_1636451510906627256,0.01,2,pos,9/11/2021
24629,6976,33,pos_1636442551088856033,0.01,2,pos,9/11/2021
29375,6977,53,pos_1636461151148687053,0.01,2,pos,9/11/2021
33066,6980,167,pos_1636466813702626167,0.01,2,pos,9/11/2021
32688,6981,15,pos_1636458104258442015,0.01,2,pos,9/11/2021
33279,6991,123,pos_1636488215063283123,0.01,2,pos,9/11/2021
30613,6994,129,pos_1636469054593110129,0.01,2,pos,9/11/2021
4788,6996,282,pos_1636436613950855282,0.01,2,pos,9/11/2021
31093,6997,95,pos_1636468004765750095,0.01,2,pos,9/11/2021
7945,7005,99,pos_1636457077006122099,0.01,2,pos,9/11/2021
14051,7007,313,pos_1636473494794628313,0.01,2,pos,9/11/2021
32900,7012,18,pos_1636441642061501018,0.01,2,pos,9/11/2021
8442,7015,89,pos_1636472299181438089,0.01,2,pos,9/11/2021
26317,7017,255,pos_1636468049461145255,0.01,2,pos,9/11/2021
19869,7019,44,pos_1636439672500794044,0.01,2,pos,9/11/2021
17521,7020,23,pos_1636447059443807023,0.01,2,pos,9/11/2021
25206,7022,42,pos_1636557165620512042,0.01,2,pos,10/11/2021
4515,7027,89,pos_1636537986967512089,0.01,2,pos,10/11/2021
1909,7033,200,pos_1636550166253120200,0.01,2,pos,10/11/2021
10569,7037,109,pos_1636506071182786109,0.01,2,pos,10/11/2021
32275,7044,91,pos_1636503642811368091,0.01,2,pos,10/11/2021
16332,7049,65,pos_1636528868043493065,0.01,2,pos,10/11/2021
46504,7050,90,pos_1636552151114581090,0.01,2,pos,10/11/2021
35774,7051,126,pos_1636534474817313126,0.01,2,pos,10/11/2021
883,7059,95,pos_1636557891648090095,0.01,2,pos,10/11/2021
11122,7060,12,pos_1636518905591373012,0.01,2,pos,10/11/2021
40233,7061,118,pos_1636546285098052118,0.01,2,pos,10/11/2021
17459,7065,59,pos_1636613403058516059,0.01,2,pos,11/11/2021
26664,7066,39,pos_1636626298721303039,0.01,2,pos,11/11/2021
11054,7068,122,pos_1636622261707159122,0.01,2,pos,11/11/2021
17333,7069,89,pos_1636644525912144089,0.01,2,pos,11/11/2021
22819,7075,239,pos_1636596938949288239,0.01,2,pos,11/11/2021
12086,7077,167,pos_1636608580055869167,0.01,2,pos,11/11/2021
11347,7080,15,pos_1636643684158260015,0.01,2,pos,11/11/2021
28229,7084,52,pos_1636668794563478052,0.01,2,pos,11/11/2021
4327,7088,88,pos_1636629340808969088,0.01,2,pos,11/11/2021
12881,7093,63,pos_1636593507772483063,0.01,2,pos,11/11/2021
40908,7096,195,pos_1636644043584629195,0.01,2,pos,11/11/2021
7263,7102,5,pos_1636648671970624005,0.01,2,pos,11/11/2021
3103,7105,104,pos_1636643584656416104,0.01,2,pos,11/11/2021
31674,7108,116,pos_1636708850490137116,0.01,2,pos,12/11/2021
15186,7111,268,pos_1636730651691042268,0.01,2,pos,12/11/2021
21648,7113,324,pos_1636711560061984324,0.01,2,pos,12/11/2021
30083,7114,118,pos_1636724134327096118,0.01,2,pos,12/11/2021
30854,7117,5,pos_1636688106909171005,0.01,2,pos,12/11/2021
28197,7120,89,pos_1636696007546845089,0.01,2,pos,12/11/2021
4103,7123,54,pos_1636748448602891054,0.01,2,pos,12/11/2021
35095,7124,176,pos_1636704033911134176,0.01,2,pos,12/11/2021
35640,7126,18,pos_1636746777805077018,0.01,2,pos,12/11/2021
40439,7129,55,pos_1636709752680894055,0.01,2,pos,12/11/2021
43597,7130,76,pos_1636721676293368076,0.01,2,pos,12/11/2021
4802,7139,34,pos_1636718519857005034,0.01,2,pos,12/11/2021
13265,7149,50,pos_1636804824401618050,0.01,2,pos,13/11/2021
10930,7151,69,pos_1636819931951771069,0.01,2,pos,13/11/2021
20993,7154,197,pos_1636811606355148197,0.01,2,pos,13/11/2021
6656,7158,63,pos_1636795217388373063,0.01,2,pos,13/11/2021
28017,7162,206,pos_1636786983195937206,0.01,2,pos,13/11/2021
9110,7166,155,pos_1636798585149354155,0.01,2,pos,13/11/2021
8025,7167,76,pos_1636783053484127076,0.01,2,pos,13/11/2021
1526,7168,139,pos_1636797171348979139,0.01,2,pos,13/11/2021
38920,7170,209,pos_1636826254758039209,0.01,2,pos,13/11/2021
15677,7179,50,pos_1636800944941668050,0.01,2,pos,13/11/2021
5491,7181,244,pos_1636786280672564244,0.01,2,pos,13/11/2021
18101,7185,105,pos_1636809596655724105,0.01,2,pos,13/11/2021
40720,7186,174,pos_1636822450717528174,0.01,2,pos,13/11/2021
10006,7187,139,pos_1636797275999247139,0.01,2,pos,13/11/2021
29040,7191,32,pos_1636808385954346032,0.01,2,pos,13/11/2021
30648,7194,69,pos_1636827167221569069,0.01,2,pos,13/11/2021
42516,7196,63,pos_1636825942816716063,0.01,2,pos,13/11/2021
15873,7197,40,pos_1636792026803755040,0.01,2,pos,13/11/2021
42099,7199,20,pos_1636882009132424020,0.01,2,pos,14/11/2021
8124,7202,175,pos_1636909395649312175,0.01,2,pos,14/11/2021
26346,7205,111,pos_1636880430054274111,0.01,2,pos,14/11/2021
26851,7206,54,pos_1636907047941566054,0.01,2,pos,14/11/2021
16130,7209,162,pos_1636887884731826162,0.01,2,pos,14/11/2021
45412,7212,140,pos_1636882077784252140,0.01,2,pos,14/11/2021
43533,7215,124,pos_1636869800296785124,0.01,2,pos,14/11/2021
12287,7216,224,pos_1636865032293847224,0.01,2,pos,14/11/2021
32240,7218,251,pos_1636877245206181251,0.01,2,pos,14/11/2021
33555,7219,251,pos_1636886050375182251,0.01,2,pos,14/11/2021
45040,7228,40,pos_1636894151055081040,0.01,2,pos,14/11/2021
31535,7233,58,pos_1636905454777985058,0.01,2,pos,14/11/2021
7666,7235,59,pos_1636910254461293059,0.01,2,pos,14/11/2021
11579,7238,85,pos_1636923063123188085,0.01,2,pos,14/11/2021
22366,7241,28,pos_1636891981959209028,0.01,2,pos,14/11/2021
37502,7242,148,pos_1636910601512479148,0.01,2,pos,14/11/2021
45346,7246,150,pos_1637011931065301150,0.01,2,pos,15/11/2021
30099,7248,120,pos_1636999003054920120,0.01,2,pos,15/11/2021
37033,7252,45,pos_1636991794882315045,0.01,2,pos,15/11/2021
46790,7253,172,pos_1636983944103583172,0.01,2,pos,15/11/2021
27544,7254,169,pos_1637008314531402169,0.01,2,pos,15/11/2021
20013,7256,149,pos_1636988908503162149,0.01,2,pos,15/11/2021
36651,7257,31,pos_1636982461496499031,0.01,2,pos,15/11/2021
36782,7263,66,pos_1636982772002704066,0.01,2,pos,15/11/2021
23024,7268,57,pos_1636990513839125057,0.01,2,pos,15/11/2021
39546,7270,73,pos_1636961860966949073,0.01,2,pos,15/11/2021
39597,7273,130,pos_1636937905221765130,0.01,2,pos,15/11/2021
22401,7279,223,pos_1636953241999227223,0.01,2,pos,15/11/2021
39535,7284,168,pos_1636995609123560168,0.01,2,pos,15/11/2021
25374,7290,88,pos_1636962717053167088,0.01,2,pos,15/11/2021
38679,7291,181,pos_1636960548519421181,0.01,2,pos,15/11/2021
40693,7294,50,pos_1636973565937134050,0.01,2,pos,15/11/2021
37534,7295,120,pos_1636990358920933120,0.01,2,pos,15/11/2021
43006,7300,169,pos_1637083635473361169,0.01,2,pos,16/11/2021
27591,7301,14,pos_1637073248893064014,0.01,2,pos,16/11/2021
42855,7302,257,pos_1637082831256455257,0.01,2,pos,16/11/2021
25871,7304,123,pos_1637074880907764123,0.01,2,pos,16/11/2021
15320,7305,22,pos_1637047356599963022,0.01,2,pos,16/11/2021
2149,7306,208,pos_1637068624444907208,0.01,2,pos,16/11/2021
44353,7307,72,pos_1637064565361454072,0.01,2,pos,16/11/2021
41554,7308,9,pos_1637057870523777009,0.01,2,pos,16/11/2021
38214,7310,136,pos_1637056781214609136,0.01,2,pos,16/11/2021
40387,7313,232,pos_1637062430226978232,0.01,2,pos,16/11/2021
11553,7314,167,pos_1637079529450639167,0.01,2,pos,16/11/2021
13287,7315,240,pos_1637076962852749240,0.01,2,pos,16/11/2021
15103,7318,75,pos_1637063604141571075,0.01,2,pos,16/11/2021
9561,7320,12,pos_1637081431069642012,0.01,2,pos,16/11/2021
13744,7326,228,pos_1637024072481628228,0.01,2,pos,16/11/2021
36018,7328,153,pos_1637053498594117153,0.01,2,pos,16/11/2021
30531,7329,49,pos_1637059251106985049,0.01,2,pos,16/11/2021
26451,7331,79,pos_1637092022501588079,0.01,2,pos,16/11/2021
33237,7333,75,pos_1637045483175841075,0.01,2,pos,16/11/2021
26302,7334,39,pos_1637060855546786039,0.01,2,pos,16/11/2021
14247,7335,182,pos_1637089138595647182,0.01,2,pos,16/11/2021
17760,7336,110,pos_1637066729721848110,0.01,2,pos,16/11/2021
36324,7337,77,pos_1637064412665110077,0.01,2,pos,16/11/2021
36371,7338,262,pos_1637031404687037262,0.01,2,pos,16/11/2021
25006,7339,146,pos_1637031389609374146,0.01,2,pos,16/11/2021
32879,7340,108,pos_1637075826131578108,0.01,2,pos,16/11/2021
19197,7342,45,pos_1637137641646789045,0.01,2,pos,17/11/2021
45655,7347,91,pos_1637160595115317091,0.01,2,pos,17/11/2021
6176,7349,87,pos_1637149124732735087,0.01,2,pos,17/11/2021
582,7351,88,pos_1637157253817702088,0.01,2,pos,17/11/2021
13972,7353,125,pos_1637175147338999125,0.01,2,pos,17/11/2021
32437,7355,228,pos_1637161396414433228,0.01,2,pos,17/11/2021
44764,7356,36,pos_1637177721471902036,0.01,2,pos,17/11/2021
16851,7359,156,pos_1637148494813971156,0.01,2,pos,17/11/2021
25595,7361,199,pos_1637121173853063199,0.01,2,pos,17/11/2021
40984,7371,236,pos_1637146219143847236,0.01,2,pos,17/11/2021
44877,7374,19,pos_1637167747215154019,0.01,2,pos,17/11/2021
26631,7375,188,pos_1637145252594584188,0.01,2,pos,17/11/2021
19171,7377,26,pos_1637139108392817026,0.01,2,pos,17/11/2021
27210,7379,148,pos_1637249133684745148,0.01,2,pos,18/11/2021
6023,7383,6,pos_1637208692366624006,0.01,2,pos,18/11/2021
1128,7387,277,pos_1637239369273786277,0.01,2,pos,18/11/2021
34305,7388,120,pos_1637220631302298120,0.01,2,pos,18/11/2021
3028,7389,23,pos_1637221432152624023,0.01,2,pos,18/11/2021
25232,7392,149,pos_1637232198663867149,0.01,2,pos,18/11/2021
40817,7395,31,pos_1637230689772538031,0.01,2,pos,18/11/2021
5397,7399,68,pos_1637235799389995068,0.01,2,pos,18/11/2021
2581,7401,61,pos_1637252647835527061,0.01,2,pos,18/11/2021
42022,7402,422,pos_1637231841913836422,0.01,2,pos,18/11/2021
47140,7404,45,pos_1637238059390044045,0.01,2,pos,18/11/2021
27950,7408,146,pos_1637263205278558146,0.01,2,pos,18/11/2021
42893,7415,8,pos_1637250011126382008,0.01,2,pos,18/11/2021
14451,7417,123,pos_1637267950023175123,0.01,2,pos,18/11/2021
18795,7418,116,pos_1637232900335641116,0.01,2,pos,18/11/2021
4309,7419,167,pos_1637247838144009167,0.01,2,pos,18/11/2021
18942,7422,108,pos_1637243879199510108,0.01,2,pos,18/11/2021
24036,7432,184,pos_1637297265983659184,0.01,2,pos,19/11/2021
14683,7433,245,pos_1637323802615590245,0.01,2,pos,19/11/2021
46304,7438,101,pos_1637348533571147101,0.01,2,pos,19/11/2021
14442,7440,256,pos_1637328699118067256,0.01,2,pos,19/11/2021
12883,7442,390,pos_1637336183549701390,0.01,2,pos,19/11/2021
28511,7443,123232323,pos_1637307134586931098,0.01,2,pos,19/11/2021
7703,7444,51,pos_1637322091585002051,0.01,2,pos,19/11/2021
40624,7449,38,pos_1637299656769852038,0.01,2,pos,19/11/2021
31206,7450,82,pos_1637321752939636082,0.01,2,pos,19/11/2021
7899,7453,165,pos_1637321714831926165,0.01,2,pos,19/11/2021
37266,7454,101,pos_1637315362840802101,0.01,2,pos,19/11/2021
5733,7458,50,pos_1637330395876587050,0.01,2,pos,19/11/2021
26467,7461,56,pos_1637335045305547056,0.01,2,pos,19/11/2021
22620,7463,101,pos_1637341472247637101,0.01,2,pos,19/11/2021
41228,7465,155,pos_1637368131914853155,0.01,2,pos,20/11/2021
2074,7466,311,pos_1637422523304853311,0.01,2,pos,20/11/2021
35491,7468,194,pos_1637408490729919194,0.01,2,pos,20/11/2021
24406,7469,230,pos_1637394820166057230,0.01,2,pos,20/11/2021
11064,7475,54,pos_1637412272505541054,0.01,2,pos,20/11/2021
3397,7477,16,pos_1637424220382022016,0.01,2,pos,20/11/2021
4929,7478,167,pos_1637396417578561167,0.01,2,pos,20/11/2021
13558,7483,170,pos_1637421734975048170,0.01,2,pos,20/11/2021
11502,7484,22,pos_1637389515156882022,0.01,2,pos,20/11/2021
30816,7489,67,pos_1637394949069808067,0.01,2,pos,20/11/2021
13116,7494,93,pos_1637395490892879093,0.01,2,pos,20/11/2021
9931,7499,169,pos_1637391050704799169,0.01,2,pos,20/11/2021
46042,7502,181,pos_1637409033529798181,0.01,2,pos,20/11/2021
35120,7511,108,pos_1637497219260120108,0.01,2,pos,21/11/2021
11144,7512,136,pos_1637485423105494136,0.01,2,pos,21/11/2021
8594,7513,146,pos_1637500040141377146,0.01,2,pos,21/11/2021
2685,7521,269,pos_1637502822373564269,0.01,2,pos,21/11/2021
37973,7525,187,pos_1637471620695811187,0.01,2,pos,21/11/2021
28893,7526,13,pos_1637505455326590013,0.01,2,pos,21/11/2021
22240,7529,208,pos_1637474695260842208,0.01,2,pos,21/11/2021
47041,7531,22,pos_1637495939993690022,0.01,2,pos,21/11/2021
18240,7538,200,pos_1637512332895453200,0.01,2,pos,21/11/2021
32583,7541,160,pos_1637501409879069160,0.01,2,pos,21/11/2021
6770,7546,135,pos_1637497214163612135,0.01,2,pos,21/11/2021
22042,7548,34,pos_1637473152935375034,0.01,2,pos,21/11/2021
28034,7549,78,pos_1637482733612993078,0.01,2,pos,21/11/2021
36160,7550,84,pos_1637484395463266084,0.01,2,pos,21/11/2021
18199,7552,62,pos_1637510758599292062,0.01,2,pos,21/11/2021
29022,7553,132,pos_1637496825726309132,0.01,2,pos,21/11/2021
40963,7555,117,pos_1637510988796657117,0.01,2,pos,21/11/2021
17885,7558,162,pos_1637464156823082162,0.01,2,pos,21/11/2021
37851,7559,143,pos_1637488956928620143,0.01,2,pos,21/11/2021
34839,7563,131,pos_1637599898782948131,0.01,2,pos,22/11/2021
9276,7565,155,pos_1637570839849108155,0.01,2,pos,22/11/2021
36199,7569,88,pos_1637558445644822088,0.01,2,pos,22/11/2021
15691,7570,157,pos_1637593194839326157,0.01,2,pos,22/11/2021
33119,7574,60,pos_1637572588254776060,0.01,2,pos,22/11/2021
22273,7582,153,pos_1637549539006505153,0.01,2,pos,22/11/2021
14035,7589,152,pos_1637571917900297152,0.01,2,pos,22/11/2021
16862,7591,239,pos_1637581309930787239,0.01,2,pos,22/11/2021
25820,7594,253,pos_1637592036860042253,0.01,2,pos,22/11/2021
43602,7597,125,pos_1637585618843628125,0.01,2,pos,22/11/2021
17264,7598,84,pos_1637566692286793084,0.01,2,pos,22/11/2021
39914,7600,224,pos_1637569451318142224,0.01,2,pos,22/11/2021
42168,7602,78,pos_1637561395488007078,0.01,2,pos,22/11/2021
25844,7603,108,pos_1637566472632602108,0.01,2,pos,22/11/2021
45269,7604,158,pos_1637551077853570158,0.01,2,pos,22/11/2021
38331,7605,65,pos_1637546790193886065,0.01,2,pos,22/11/2021
30617,7610,86,pos_1637661170238346086,0.01,2,pos,23/11/2021
14462,7611,250,pos_1637651667174342250,0.01,2,pos,23/11/2021
5556,7613,106,pos_1637696249209169106,0.01,2,pos,23/11/2021
11624,7615,46,pos_1637682460354336046,0.01,2,pos,23/11/2021
11216,7616,206,pos_1637692727443098206,0.01,2,pos,23/11/2021
4863,7617,33,pos_1637668099549831033,0.01,2,pos,23/11/2021
37862,7618,24,pos_1637695107107716024,0.01,2,pos,23/11/2021
33595,7622,107,pos_1637653861879870107,0.01,2,pos,23/11/2021
16431,7632,167,pos_1637696342401828167,0.01,2,pos,23/11/2021
15127,7637,66,pos_1637689484309719066,0.01,2,pos,23/11/2021
11656,7640,218,pos_1637631758266520218,0.01,2,pos,23/11/2021
16335,7641,154,pos_1637692730653056154,0.01,2,pos,23/11/2021
19217,7643,92,pos_1637676110453945092,0.01,2,pos,23/11/2021
19041,7648,12,pos_1637662754240790012,0.01,2,pos,23/11/2021
42738,7650,65,pos_1637655193743165065,0.01,2,pos,23/11/2021
30085,7653,48,pos_1637653297878711048,0.01,2,pos,23/11/2021
30829,7656,14,pos_1637666010239827014,0.01,2,pos,23/11/2021
21343,7657,123,pos_1637681879308080123,0.01,2,pos,23/11/2021
15611,7666,107,pos_1637741206809195107,0.01,2,pos,24/11/2021
40385,7668,68,pos_1637782190675598068,0.01,2,pos,24/11/2021
42659,7669,174,pos_1637737641033454174,0.01,2,pos,24/11/2021
8617,7670,58,pos_1637735116499214058,0.01,2,pos,24/11/2021
12168,7673,34,pos_1637722854354329034,0.01,2,pos,24/11/2021
26337,7675,138,pos_1637740724382035138,0.01,2,pos,24/11/2021
14098,7679,177,pos_1637744731993008177,0.01,2,pos,24/11/2021
9011,7680,168,pos_1637765948656733168,0.01,2,pos,24/11/2021
29205,7682,90,pos_1637757396783446090,0.01,2,pos,24/11/2021
24096,7685,205,pos_1637744794963697205,0.01,2,pos,24/11/2021
22925,7686,5,pos_1637785689146681005,0.01,2,pos,24/11/2021
47137,7689,465,pos_1637760450256103465,0.01,2,pos,24/11/2021
19426,7690,100,pos_1637771131295379100,0.01,2,pos,24/11/2021
44884,7693,16,pos_1637755451756666016,0.01,2,pos,24/11/2021
35487,7694,67,pos_1637746929684826067,0.01,2,pos,24/11/2021
3946,7696,190,pos_1637775853991202190,0.01,2,pos,24/11/2021
46058,7699,111,pos_1637731677552790111,0.01,2,pos,24/11/2021
15085,7703,89,pos_1637778018228832089,0.01,2,pos,24/11/2021
11147,7705,278,pos_1637723769264138278,0.01,2,pos,24/11/2021
17281,7706,88,pos_1637778588423418088,0.01,2,pos,24/11/2021
30761,7707,62,pos_1637756259860543062,0.01,2,pos,24/11/2021
5036,7714,5,pos_1637867813619934005,0.01,2,pos,25/11/2021
880,7716,174,pos_1637835662824408174,0.01,2,pos,25/11/2021
24879,7719,127,pos_1637832219205263127,0.01,2,pos,25/11/2021
20800,7722,114,pos_1637835265310450114,0.01,2,pos,25/11/2021
39910,7724,164,pos_1637832378404536164,0.01,2,pos,25/11/2021
13044,7725,78,pos_1637843075422593078,0.01,2,pos,25/11/2021
46211,7726,121,pos_1637826155231083121,0.01,2,pos,25/11/2021
36475,7730,140,pos_1637871962829095140,0.01,2,pos,25/11/2021
21006,7731,131,pos_1637840991101408131,0.01,2,pos,25/11/2021
29083,7733,111,pos_1637876742295883111,0.01,2,pos,25/11/2021
25164,7736,152,pos_1637846298110268152,0.01,2,pos,25/11/2021
30490,7737,147,pos_1637824559344949147,0.01,2,pos,25/11/2021
972,7738,66,pos_1637841781305646066,0.01,2,pos,25/11/2021
35982,7739,5,pos_1637823525231566005,0.01,2,pos,25/11/2021
39364,7742,7,pos_1637857223433151007,0.01,2,pos,25/11/2021
40541,7743,316,pos_1637841921398965316,0.01,2,pos,25/11/2021
16601,7746,225,pos_1637833530697854225,0.01,2,pos,25/11/2021
15905,7747,121,pos_1637827433491155121,0.01,2,pos,25/11/2021
13069,7753,220,pos_1637851906574357220,0.01,2,pos,25/11/2021
7632,7755,104,pos_1637875558949240104,0.01,2,pos,25/11/2021
10635,7757,21,pos_1637841233307146021,0.01,2,pos,25/11/2021
7675,7758,59,pos_1637811082078084059,0.01,2,pos,25/11/2021
32535,7759,81,pos_1637817343258213081,0.01,2,pos,25/11/2021
1034,7761,192,pos_1637852410026026192,0.01,2,pos,25/11/2021
17126,7766,74,pos_1637937402931722074,0.01,2,pos,26/11/2021
21416,7769,17,pos_1637919280978356017,0.01,2,pos,26/11/2021
27354,7776,14,pos_1637896745291475014,0.01,2,pos,26/11/2021
39767,7780,114,pos_1637898130679895114,0.01,2,pos,26/11/2021
24785,7787,97,pos_1637962261360961097,0.01,2,pos,26/11/2021
46161,7791,73,pos_1637952381739277073,0.01,2,pos,26/11/2021
42670,7793,233,pos_1637910372154697233,0.01,2,pos,26/11/2021
28489,7794,79,pos_1637932529513791079,0.01,2,pos,26/11/2021
26194,7796,150,pos_1637942936885819150,0.01,2,pos,26/11/2021
15904,7797,217,pos_1637946961616781217,0.01,2,pos,26/11/2021
45976,7807,53,pos_1638042101369363053,0.01,2,pos,27/11/2021
14333,7809,139,pos_1638047711680592139,0.01,2,pos,27/11/2021
41534,7814,63,pos_1638021141351672063,0.01,2,pos,27/11/2021
5188,7817,139,pos_1638025396231389139,0.01,2,pos,27/11/2021
25311,7818,133,pos_1638028351927729133,0.01,2,pos,27/11/2021
16327,7819,34,pos_1638001869435021034,0.01,2,pos,27/11/2021
25277,7825,346,pos_1638028537914884346,0.01,2,pos,27/11/2021
6007,7826,92,pos_1638000665055015092,0.01,2,pos,27/11/2021
16415,7827,117,pos_1637989786603562117,0.01,2,pos,27/11/2021
42701,7828,85,pos_1638026141996515085,0.01,2,pos,27/11/2021
42553,7829,185,pos_1637977971098182185,0.01,2,pos,27/11/2021
24755,7830,196,pos_1637996400232721196,0.01,2,pos,27/11/2021
12298,7832,159,pos_1637981379229713159,0.01,2,pos,27/11/2021
7842,7833,163,pos_1638005295256926163,0.01,2,pos,27/11/2021
13097,7835,10,pos_1638013299599309010,0.01,2,pos,27/11/2021
29557,7837,189,pos_1637991331919020189,0.01,2,pos,27/11/2021
342,7840,129,pos_1637980098931131129,0.01,2,pos,27/11/2021
6075,7842,57,pos_1637994110356361057,0.01,2,pos,27/11/2021
13298,7844,186,pos_1638017835005247186,0.01,2,pos,27/11/2021
21941,7848,39,pos_1638046458758804039,0.01,2,pos,27/11/2021
23835,7850,56,pos_1638049654566519056,0.01,2,pos,27/11/2021
20935,7851,119,pos_1638004799883098119,0.01,2,pos,27/11/2021
21462,7857,101,pos_1638091016756054101,0.01,2,pos,28/11/2021
669,7862,235,pos_1638083615291361235,0.01,2,pos,28/11/2021
40516,7864,45,pos_1638123806931930045,0.01,2,pos,28/11/2021
36182,7865,275,pos_1638112459798146275,0.01,2,pos,28/11/2021
42197,7866,82,pos_1638122433926029082,0.01,2,pos,28/11/2021
42073,7867,11,pos_1638113646246618011,0.01,2,pos,28/11/2021
21404,7869,110,pos_1638112998249135110,0.01,2,pos,28/11/2021
19099,7871,73,pos_1638117202650417073,0.01,2,pos,28/11/2021
45666,7872,183,pos_1638124601388135183,0.01,2,pos,28/11/2021
